datetime,price,rsi,macd,macd_signal,adx,bb_upper,bb_lower,sma14,sma28
2024-11-26 17:30:00,344.81500244140625,47.353892107002075,-1.3088508289013703,-0.8570238500981995,20.10853593126494,356.9080579254561,334.00379422995684,345.1082785470145,348.8027997698103
2024-11-26 18:00:00,342.9100036621094,44.157751260128016,-1.3689887946704857,-0.9594168390126567,19.70261816815773,356.7288044666306,334.4594759114386,344.6761365618025,348.4067284720285
2024-11-26 18:30:00,340.29010009765625,40.14470818060191,-1.609499578751695,-1.0894333869604644,20.07378107856587,356.67969562946035,334.5840852368901,343.9817788260324,347.88708932059154
2024-11-26 19:00:00,338.3399963378906,37.41878477043282,-1.9351559108906145,-1.2585778917464945,21.064539975404777,356.67122886968764,334.60255195306627,343.2810712541853,347.4197889055525
2024-11-26 19:30:00,339.05279541015625,39.04795956466328,-2.111385237589218,-1.4291393609150393,21.984530379612334,356.62886822581663,334.69598703367,342.67769949776783,346.8854239327567
2024-11-26 20:00:00,338.0692138671875,37.59362017293193,-2.3038576224748795,-1.6040830132270074,22.62432432713746,356.6922780658529,334.5282637519484,342.0269295828683,346.32003893171037
2024-11-26 20:30:00,338.25,38.050335732209206,-2.413978601491692,-1.7660621308799445,23.602752011790194,356.6960668940918,334.5198318921805,341.42550005231584,345.76690673828125
2024-11-27 14:30:00,339.4800109863281,41.20315722591044,-2.37462545962984,-1.8877747966299236,22.78679852789694,356.67094524856753,334.58084656923376,341.4997863769531,345.3201217651367
2024-11-27 15:00:00,329.9100036621094,28.885496748746945,-3.0801513548651656,-2.126250108276972,23.678814093927368,357.14737404536123,333.7712039662877,340.73585728236606,344.5097645350865
2024-11-27 15:30:00,330.7099914550781,30.7492064309524,-3.5339956784182505,-2.407799222305228,24.924574746820333,357.54928266141286,332.9896523187071,339.62872096470426,343.7054781232561
2024-11-27 16:00:00,331.4104919433594,32.419344014912355,-3.793417879533706,-2.684922953750924,25.70609903104763,357.87128046534053,332.2916005684207,338.7962559291295,343.0565708705357
2024-11-27 16:30:00,331.3700866699219,32.37084913617426,-3.956662271114567,-2.939270817223653,26.020041419484762,358.13395680561695,331.5428555025583,338.0112631661551,342.3323244367327
2024-11-27 17:00:00,331.30999755859375,32.29348334662535,-4.044263563756942,-3.160269366530311,26.580817412586555,358.3577165305308,331.10909560325825,337.17626299176897,341.5323246547154
2024-11-27 17:30:00,332.67498779296875,36.03343791637349,-3.9579204716176832,-3.3197995875477857,26.548693632486987,358.5461712137725,330.6126052057309,336.3280487060547,340.8058417184012
2024-11-27 18:00:00,331.7012023925781,34.56650671517019,-3.9228491296979655,-3.4404094959778218,26.511385518663726,358.7604840062332,330.0417206708036,335.391348702567,340.24981362479076
2024-11-27 18:30:00,332.4656066894531,36.743483811905186,-3.7896886286745826,-3.5102653225171743,26.52351765855583,358.9270779887915,329.57497322842386,334.6453203473772,339.66072845458984
2024-11-27 19:00:00,333.17999267578125,38.792990796464196,-3.5851852101181407,-3.5252493000373675,26.033657627804935,359.0287562982889,329.0968660423221,334.13745553152904,339.0596171787807
2024-11-27 19:30:00,332.4599914550781,37.47512199251834,-3.4415409173437297,-3.50850762349864,25.57878759925053,359.1512925991194,328.5982583565168,333.7174551827567,338.49926321847096
2024-11-27 20:00:00,333.2296142578125,39.82822591547641,-3.228384841392426,-3.4524830670773974,25.183248475095198,359.2272449684823,328.15835335043516,333.301513671875,337.98960658482144
2024-11-27 20:30:00,332.7900085449219,38.92704948146715,-3.0596597693376566,-3.3739184075294495,24.897888576209212,359.31048017037756,327.710296850758,332.9244275774275,337.47567858014787
2024-11-29 14:30:00,338.8403015136719,54.264946466450226,-2.409955390370669,-3.181125804097694,24.07942233815053,359.30207627994673,327.620850486585,332.96659197126115,337.1960460117885
2024-11-29 15:00:00,340.82989501953125,58.00033178651456,-1.7147498520758404,-2.8878506136933235,23.824573335634096,359.3037120015939,327.6302828365757,333.0630122593471,337.28139931815014
2024-11-29 15:30:00,339.2860107421875,54.29456849504949,-1.2736906991591468,-2.565018630786488,23.5879278332974,359.3012050236461,327.5869763902769,333.73272705078125,337.23429216657365
2024-11-29 16:00:00,339.1564025878906,53.98274814711746,-0.923955652069651,-2.2368060350431205,22.89691043143684,359.3014216186968,327.5727031807591,334.33604213169644,336.98238154820035
2024-11-29 16:30:00,340.6899108886719,57.12061897674283,-0.5170861564008646,-1.8928620593146694,22.59216905338616,359.28539781436854,327.527837877247,334.9988577706473,336.8975568498884
2024-11-29 17:00:00,339.75,54.66040727845822,-0.2673996861680621,-1.5677695846853479,22.309194916624815,359.2498186703258,327.43323448257604,335.59742300851,336.8043430873326
2024-11-29 17:30:00,345.1499938964844,64.20041693822702,0.3620396504708765,-1.181807737654103,23.19000924582003,358.7562768382471,327.5685620725369,336.5859941755022,336.8811285836356
2024-12-02 14:30:00,354.7101135253906,74.45017932184004,1.6136949455797094,-0.6227072010073406,25.80575743030602,358.78759939034416,327.55329721610116,338.1599317278181,337.24399021693637
2024-12-02 15:00:00,356.5697021484375,75.89583905439196,2.7242901245481903,0.04669226410376559,28.234666458757296,359.03621417004007,327.4303865205291,339.9362531389509,337.66380092075894
2024-12-02 15:30:00,354.20001220703125,70.42721497275524,3.374333416168554,0.7122204945167233,30.49505743075217,359.04960517062193,327.4241388130555,341.48871067592074,338.067015511649
2024-12-02 16:00:00,352.2799987792969,66.26123611400165,3.692009186978737,1.308178233009126,32.01603712658084,358.8837948933999,327.498520606042,342.8529968261719,338.49522617885043
2024-12-02 16:30:00,354.9200134277344,68.9784670819306,4.109425740771087,1.8684277345615183,33.514917458556134,359.1037381142736,327.4034204376237,344.457284109933,339.0873696463449
2024-12-02 17:00:00,356.0400085449219,70.07940319192156,4.478974779549048,2.3905371435590244,35.140975460636895,359.2468174644962,327.3326622979898,346.08659798758373,339.69405582972934
2024-12-02 17:30:00,358.2900085449219,72.21290529574836,4.896952234095352,2.89182016166629,36.90837113260254,359.57413491448443,327.16213108544576,347.9080265590123,340.4162270682199
2024-12-02 18:00:00,357.351806640625,69.97238953077662,5.093779407153875,3.332212010763807,38.54952425657064,359.83098258488855,327.0343586016349,349.2302769252232,341.0984344482422
